produkt_id,kod_kreskowy,symbol_dostepu,opis
100010811,05909990108619,Lz,10 amp. 5 ml
100010828,05909990117819,Rp,1 op. 100 ml
100010834,05909990117512,Rp,20 tabl. w fiolce
100010834,05909990117529,Rp,20 tabl. w blistrze
100010857,05909990117611,Rp,20 tabl.
100010870,05909990117710,Rp,10 tabl. w blistrze
100010870,05909990117727,Rp,10 tabl. w pojemniku
100011325,05909990159314,Rp,24 kaps.
100011325,05909990159321,Rp,24 kaps. w fiolce
100011390,05909990045419,Rp,20 tabl.
100011390,05909990045426,Rp,60 tabl.
100011420,05909990664429,OTC,1 op. 100 g
100011420,05909990664412,OTC,1 op. 20 g
100011420,05909990664436,OTC,1 tuba 250 g
100011420,05909990664443,OTC,1 słoik 250 g
100011561,05909990673704,Rp,1 butelka 5 ml
100011578,05909990329519,OTC,1 op. 8 g
100011578,05909990022526,OTC,30 op. 8 g
100011590,05909990173013,Rp,30 tabl.
100011710,05909990043828,Rp,30 kaps.
100011710,05909990043811,Rp,10 kaps.
100011800,05909990928156,Rp,56 tabl.
100011800,05909990928163,Rp,100 tabl.
100011800,05909991434144,Rp,56 tabl. (56 x 1)
100011940,05909990351619,Rp,5 amp. 1 ml
100011957,05909990351718,Rp,60 tabl. w fiolce
100011957,05909990351725,Rpw,60 tabl. w blistrach
100011957,05909991235635,Rp,60 tabl. w blistrze
100011963,05909990351817,Rp,30 tabl. w fiolce
100011963,05909990351824,Rpw,30 tabl. w blistrach
100011963,05909991235642,Rp,30 tabl. w blistrach
100011986,05909990279616,Rp,10 amp. 10 ml
100011986,05909990279623,Lz,50 amp. 10 ml
100011986,05909990279630,Rp,5 fiol. 10 ml
100011986,05909990279647,Rp,5 fiol. 20 ml
100012000,05909990286614,Rp,10 amp. 1 ml
100012000,05909990286621,Rp,100 amp. 1 ml
100012017,05909990361816,OTC,10 tabl.
100012017,05909990361823,Rp,20 tabl.
100012017,05909990361830,Rp,50 tabl.
100012017,05909990909964,OTC,20 tabl.
100012030,05909990147816,Rp,5 szt.
100012069,05909990142910,Rp,1 op. 30 g
100012218,05909990317417,OTC,1 butelka 150 ml
100012230,05909990685417,OTC,1 butelka 150 ml
100012247,05909990251612,OTC,1 butelka 150 ml
100012299,05909990108817,Rp,30 tabl.
100012299,05909991431235,Rp,60 tabl.
100012320,05909990263219,OTC,50 tabl.
100012365,05909990107513,OTC,50 tabl.
100012388,05909990376216,Lz,1 op. 300 g
100012394,05909990261413,OTC,1 butelka 150 ml
100012419,05909990252213,OTC,20 tabl.
100012454,05909990252411,OTC,10 tabl.
100012490,05909990356713,Rp,20 kaps.
100012514,05909990196913,OTC,20 sasz. 1 g
100012514,05909990196920,OTC,30 sasz. 1 g
100012572,05909990009008,Rpz,4 fiol. 1 mg proszku
100012649,05909990928200,Rp,50 tabl.
100012715,05909990008810,OTC,1 tuba 40 g
100012827,05909990062010,OTC,20 tabl.
100012900,05909990657810,OTC,1 butelka 40 g
100012900,05909990657834,OTC,1 butelka 100 g
100012900,05909990657827,OTC,1 fl. 90 g
100012922,05909990005215,OTC,1 butelka 40 g
100012974,05060229220172,Rp,1 fiol. 500 mg
100013011,05909990356812,Rp,30 tabl.
100013028,05909990356911,Rp,30 tabl.
100013034,05909990357017,Rp,30 tabl.
100013100,05909990370719,Rp,10 tabl.
100013117,05909990334315,Rp,"1 tabl. 0,75 mg ¦ 1 butelka 15 ml rozp."
100013169,05909990296712,Rp,10 amp. 2 ml
100013175,05909990116911,Rp,50 tabl.
100013175,05909991228347,Rp,100 tabl.
100013181,05909990259311,OTC,1 butelka 30 ml
100013229,05909990051052,Rpz,30 kaps.
100013229,05909990051069,Rpz,50 kaps.
100013229,05909990070053,Rpz,100 kaps.
100013235,05909990137428,Rp,"1 fl. 100 ml zawiesiny (63,47g granulatu)"
100013235,05909990137411,Rp,"1 fl. 75 ml zawiesiny (47,6 g granulatu)"
100013241,05909990137527,Rp,"1 fl. 100 ml zawiesiny (63,47 g granulatu)"
100013241,05909990137510,Rp,"1 fl. 75 ml zawiesiny (47,6 g granulatu)"
100013258,05909990676514,Rp,10 tabl.
100013258,05909990676521,Rp,14 tabl.
100013287,05909990676620,Rp,14 tabl.
100013287,05909990676613,Rp,10 tabl.
100013293,05909990676712,Rp,10 tabl.
100013293,05909990676729,Rp,14 tabl.
100013330,05909990657216,Rp,16 kaps.
100013347,05909990318926,OTC,10 tabl. w fiolce
100013347,05909990318919,OTC,10 tabl.
100013399,05909990065011,Lz,1 fiol.
100013420,05909990121410,Rp,1 amp. 1 ml
100013420,05909990121427,Rp,50 amp. 1 ml
100013525,05909990025916,OTC,1 op. 100 g
100013531,05909990239320,OTC,1 tuba 35 g
100013531,05909990239313,OTC,1 op. 30 g
100013614,05909990072293,Rp,2 tabl.
100013614,05909990072309,Rp,4 tabl.
100013614,05909990072323,Rp,7 tabl.
100013614,05909990072330,Rp,10 tabl.
100013614,05909990072347,Rp,14 tabl.
100013614,05909990072354,Rp,20 tabl.
100013637,05909990657612,Rp,10 fiol. 750 mg
100013637,05909990657629,Rp,20 fiol. 750 mg
100013910,05909990297610,Rp,1 op. 20 g
100013927,05909990231713,OTC,20 tabl.
100013927,05909990881253,OTC,40 tabl.
100013933,05909990274710,Rp,1 tuba 5 g
100013962,05909990267613,Rp,1 tuba 10 g
100013979,05909990202713,Rp,20 tabl.
100013979,05909990202737,Rp,250 tabl.
100013979,05909990202720,Rp,20 tabl. w fiolce
100014016,05909990203116,Rp,50 tabl.
100014016,05909990610167,Rp,30 tabl.
100014045,05909990107612,Lz,10 fiol.  proszku
100014192,05909990665297,Rp,50 tabl. w blistrach
100014192,05909990132614,Rp,50 tabl. (1 x 50)
100014192,05909990132621,Rp,50 tabl. w pojemniku
100014223,05909990170111,OTC,16 szt.
100014223,05909990170128,OTC,8 szt.
100014223,05909990712694,OTC,24 szt.
100014223,05909990712700,OTC,32 szt.
100014230,05909990698219,OTC,1 butelka 35 ml
100014460,05909990092215,Rp,50 tabl.
100014476,05909990066315,Rp,5 amp. 10 ml
100014482,05909990066216,Rp,10 tabl.
100014559,05909990308514,Rp,10 tabl.
100014559,05909990308521,Rp,20 tabl.
100014565,05909990308613,Rp,10 tabl.
100014565,05909990308620,Rp,20 tabl.
100014565,05909990334964,Rp,10 tabl.
100014690,05909990210817,Rp,1 poj. 220 g
100014772,05909990355419,Rp,1 butelka 120 ml
100014789,05909990121519,Rp,10 tabl.
100014789,05909990121526,Rp,30 tabl.
100014789,05908229302255,Rp,60 tabl.
100014810,05909990484928,Rp,10 tabl. 1 mg ¦ 10 tabl. 2 mg
100014810,05909990484911,Rp,30 tabl. 1 mg
100014832,05909990091812,Rp,5 amp. 2 ml
100014849,05909990091911,Rp,30 tabl.
100014861,05909990048311,Rp,"2 amp.-strzyk. 0,2 ml"
100014861,05909990048328,Rp,"10 amp.-strzyk. 0,2 ml"
100014861,05909990048335,Rp,"2 wkłady  po 0,2 ml"
100014861,05909990048342,Rp,"7 wkładów  po 0,2 ml"
100014861,05909990048359,Rp,"10 wkładów  po 0,2 ml"
100014861,05909991375072,Rp,2 amp.-strzyk.
100014861,05909991375089,Rp,5 amp.-strzyk.
100014861,05909991375096,128489,6 amp.-strzyk.
100014861,05909991375102,128490,20 amp.-strzyk.
100014861,05909991375119,Rp,30 amp.-strzyk.
100014861,05909991375126,Rp,50 amp.-strzyk.
100014861,05909991375133,Rp,90 amp.-strzyk.
100014861,05909991375140,Rp,100 amp.-strzyk.
100014861,05909991375157,Rp,1000 amp.-strzyk.
100014861,05909991375164,Rp,2000 amp.-strzyk.
100014878,05909990048410,Rp,"2 amp.-strzyk. 0,4 ml"
100014878,05909990048427,Rp,"10 amp.-strzyk. 0,4 ml"
100014878,05909990048434,Rp,"2 wkłady  po 0,4 ml"
100014878,05909990048441,Rp,"7 wkładów  po 0,4 ml"
100014878,05909990048458,Rp,"10 wkładów  po 0,4 ml"
100014878,05909991375171,Rp,2 amp.-strzyk.
100014878,05909991375188,Rp,5 amp.-strzyk.
100014878,05909991375195,Rp,6 amp.-strzyk.
100014878,05909991375201,Rp,20 amp.-strzyk.
100014878,05909991375218,Rp,30 amp.-strzyk.
100014878,05909991375225,Rp,50 amp.-strzyk.
100014878,05909991375232,Rp,90 amp.-strzyk.
100014878,05909991375249,Rp,100 amp.-strzyk.
100014878,05909991375256,Rp,1000 amp.-strzyk.
100014878,05909991375263,Rp,2000 amp.-strzyk.
100014967,05909990166411,Rp,10 amp. 1 ml
100014973,05909990135516,Rp,30 tabl.
100014980,05909990135615,Rp,30 tabl.
100015027,05909990141012,Rp,20 tabl.
100015033,05909990126828,Rp,100 tabl.
100015033,05909990126811,Rp,50 tabl.
100015040,05909990126910,Lz,1 amp. 1 ml
100015040,05909990126927,Lz,5 amp. 1 ml
100015056,05909990189212,Rp,1 amp. 1 ml
100015056,05909990189229,Rp,10 amp. 1 ml
100015062,05909990156412,Rp,10 tabl.
100015062,05909991369736,Rp,20 tabl.
100015085,05909990354917,OTC,1 tuba 20 g
100015091,05909990349517,OTC,1 op. 15 ml
100015116,05909990363711,Rp,6 tabl.
100015168,05909990370214,Rp,30 tabl. (1 x 30)
100015168,05909990370245,Rp,90 tabl. (3 x 30)
100015168,05909990370221,Rp,30 tabl. (2 x 15)
100015168,05909990370238,Rp,90 tabl. (5 x 18)
100015168,05901571320809,Rp,60 szt.
100015168,05901571320816,Rp,108 szt.
100015240,05909990320110,Rp,12 tabl.
100015257,05909990211012,Rp,12 tabl.
100015292,05909990278213,OTC,12 tabl. w blistrze (1 x 12)
100015292,05909990278220,OTC,24 tabl. w blistrach (2 x 12)
100015292,05909990068791,OTC,12 tabl. w portfeliku
100015323,05909990153817,OTC,5 sasz. 5 g
100015323,05909990153824,OTC,10 sasz. 5 g
100015412,05909990366514,Rp,20 fiol. 1000000 j.m.
100015412,05909990366521,Rp,1 fiol. 1000000 j.m.
100015470,05909990316113,Rp,1 butelka 20 ml
100015470,05909990316120,Rp,1 butelka 30 ml
100015560,05909990373512,Rp,30 tabl.
100015560,05909990373529,Rp,50 tabl.
100015560,05909990373536,Rp,100 tabl.
100015576,05909990373413,Rp,30 tabl.
100015576,05909990373420,Rp,50 tabl.
100015576,05909990373437,Rp,100 tabl.
100015613,05909990674725,OTC,10 tabl. w blistrze
100015613,05909990674749,OTC,20 tabl. w blistrze
100015613,05909990674756,OTC,20 tabl. w pojemniku
100015613,05909990674695,OTC,2 tabl.
100015613,05909990674701,OTC,6 tabl.
100015613,05909990674732,OTC,10 tabl. w pojemniku
100015613,05903060604544,OTC,2 tabl.
100015613,05903060604551,OTC,6 tabl.
100015613,05903060604568,OTC,10 tabl. w blistrze
100015613,05903060604582,OTC,1 poj. 10 tabl.
100015613,05903060604575,OTC,20 tabl. w blistrze
100015613,05903060604599,OTC,1 poj. 20 tabl.
100015620,05909990299515,Rp,"1 butelka 3,5 ml"
100015620,07350087730318,Rp,"1 butelka 3,5 ml"
100015659,05909990306510,OTC,1 tuba 20 g
100015659,05909990306534,OTC,1 tuba 100 g
100015659,05909990306527,OTC,1 tuba 50 g
100015665,05909990689811,Rp,1 butelka 14 tabl.
100015665,05909990689828,Rp,1 butelka 28 tabl.
100015665,05909990820344,Rp,60 tabl.
100015665,05909990689842,Rp,14 tabl. w blistrze
100015665,05909990689859,Rp,28 tabl. (2 x 14)
100015665,05909990689835,Rp,100 tabl.
100015665,05909990614752,Rp,14 tabl. w blistrach
100015665,05909990614769,Rp,28 tabl. (4 x 7)
100015671,05909990665877,OTC,30 tabl.
100015688,05909990244416,Rp,100 kaps.
100015688,05909990944392,Rp,30 kaps.
100015694,05909990023813,Rp,100 kaps.
100015694,05909990944422,Rp,30 kaps.
100015814,05909990272617,Lz,5 amp. 3 ml
100015820,05909990163618,Lz,6 amp. 3 ml
100015850,05909990163717,Rp,30 tabl.
100015926,05909990656110,Rp,1 tuba 5 g
100015926,05909990656127,Rp,1 tuba 10 g
100015932,05909990040513,Rp,1 amp. 1 ml
100015978,05909990170319,Rp,20 tabl. w fiolce
100015978,05904374007885,Rp,20 tabl. w blistrach
100015984,05909990104918,Rp,1 tuba 3 g
100016067,05909990674411,Rp,28 tabl.
100016096,05909990062515,OTC,1 op. 50 g
100016096,05909990062522,OTC,1 op. 100 g
100016096,05909990062539,OTC,1 butelka 100 ml
100016127,05909990346417,OTC,2 poj. 15 ml
100016216,05909990263318,Rp,1 tuba 40 g
100016222,05909990263417,Rp,1 fl. 100 g
100016251,04037353010611,Rpz,15 tabl.
100016251,04037353010628,Rpz,30 tabl.
100016274,05909990187812,Rp,1 butelka 10 ml
100016280,05909990008513,OTC,30 tabl.
100016280,05909990008520,OTC,30 tabl. (1 x 30)
100016280,05906014010514,OTC,60 tabl.
100016334,05909990365012,Rp,1 op. 15 g
100016334,05909990365029,Rp,1 op. 30 g
100016334,05909990365036,Rp,1 op. 50 g
100016334,05909990365043,Rp,1 op. 100 g
100016340,05909990365111,Rp,1 op. 15 g
100016340,05909990365128,Rp,1 op. 30 g
100016340,05909990365135,Rp,1 op. 50 g
100016340,05909990365142,Rp,1 op. 100 g
100016363,05909990304219,Rp,21 tabl.
100016363,05909990304226,Rp,63 tabl.
100016386,05909990046416,Rp,30 tabl.
100016386,05909991431242,Rp,60 tabl.
100016392,05909990045716,Rp,5 amp. 2 ml
100016392,05909990045723,Rp,50 amp. 2 ml
100016430,05909990189816,Lz,1 fiol.  proszku
100016481,05909990154715,Lz,1 fiol.  proszku + 1 amp. rozp.
100016498,05909990314515,Lz,1 fiol.  proszku + 1 amp. rozp.
100016506,05909990314614,Lz,1 fiol.  proszku
100016512,05909990271627,Rp,50 tabl.
100016512,05909990271610,Rp,30 tabl.
100016564,05909990503636,OTC,10 sasz.
100016564,05909990503643,OTC,30 sasz.
100016802,05909990297016,Rp,20 tabl. w fiolce
100016802,05909990297023,Rp,100 tabl. w fiolce
100016802,05909990641185,Rp,20 tabl. w blistrach
100016802,05909990641192,Rp,100 tabl. w blistrach
100016825,05909990154012,Rp,6 szt.
100016831,05909990154111,Rp,1 tuba 78 g ¦ 14 aplikatorów
100016877,05909990280612,OTC,1 tuba 15 g
100016877,05909990280629,OTC,1 tuba 30 g
100016883,05909990117215,Rp,20 tabl.
100016883,05909990117222,Rp,100 tabl.
100016883,05909990117239,Rp,100 tabl. w słoiku
100016908,05909990345014,Rp,1 op. 80 ml (32 g granulatu)
100016914,05909990071111,Rp,16 kaps.
100016914,05909990071128,Rp,20 kaps.
100016920,05909990071210,Rp,16 kaps.
100016920,05909990071227,Rp,20 kaps.
100016920,05909990071234,Rp,100 kaps.
100016937,05909990306411,Rp,16 kaps. (4 x 4)
100016937,05909990306428,Rp,20 kaps.
100016937,05909990306435,Rp,16 kaps.
100016943,05909990071319,Rp,1 amp. 2 ml
100016943,05909990071326,Rp,1 amp. 4 ml
100016943,05909990071333,Rp,1 amp. 6 ml
100016950,05909990291014,Rp,1 op. 30 ml
100016950,05909990291021,Rp,1 op. 60 ml
100017084,05909991035204,Rp,14 kaps.
100017084,05909991035235,Rp,28 kaps.
100017084,05909991035259,Rp,84 kaps.
100017084,05909991035242,Rp,30 kaps. w butelce
100017084,05909991035266,Rp,100 kaps. w butelce
100017084,05909991035273,Rp,200 kaps.
100017084,05909991076702,Rp,30 kaps. w blistrach
100017084,05909991076726,Rp,50 kaps.
100017084,05909991076733,Rp,100 kaps. w blistrach
100017150,05909990271214,Rp,1 butelka 30 ml
100017173,05909990087419,Rp,16 tabl.
100017204,05909990310715,Rp,1 fiol. 1200000 j.m.
100017204,05909990310722,Rp,20 fiol.  s. subst.
100017233,05909990009213,OTC,1 op. 100 g
100017240,05909990001637,Rpz,60 tabl. w blistrze
100017279,05909990077311,Rp,5 amp. 1 ml
100017279,05909990077328,Rp,5 amp. 3 ml
100017285,05909990366118,Rp,1 zestaw
100017380,05909990368815,OTC,1 butelka 50 ml
100017397,05909990369317,OTC,20 tabl.
100017463,05909990212729,Lz,1 butelka 500 ml
100017463,05909990212736,Lz,1 worek 250 ml
100017463,05909990212743,Lz,1 worek 500 ml
100017463,05909990671557,Lz,1 poj. 250 ml
100017463,05909990671564,Lz,1 poj. 500 ml
100017463,05909990212712,Lz,1 butelka 250 ml
100017463,05909991375942,Lz,12 butelek 250 ml
100017463,05909991375959,Lz,12 butelek 500 ml
100017517,05909990005413,OTC,1 op. 100 ml
100017598,05909991035174,OTC,1 tuba 35 g
100017598,05904055004325,OTC,1 tuba 50 g
100017598,05904055004332,OTC,1 tuba 100 g
100017658,05909990094110,OTC,1 tuba 10 g
100017687,05909990029617,OTC,1 op. 50 g
100017687,05909990029624,OTC,1 op. 100 g
100017687,05909990029631,OTC,1 op. 30 g
100017687,05909990029648,OTC,1 butelka 50 ml
100017687,05909990029655,OTC,1 butelka 100 ml
100017693,05909990029716,OTC,1 butelka 40 g
100017693,05909990029723,OTC,1 butelka 25 g
100017693,05909990029730,OTC,1 butelka 25 ml
100017693,05909991348519,OTC,1 butelka 25 g
100017701,05909990307418,Rp,1 butelka 150 ml
100017753,05909990279012,Rp,1 op. 15 g
100017753,05909990279029,Rp,1 op. 30 g
100017799,05909990694327,Rp,30 tabl. w blistrach
100017799,05909990694310,Rp,30 tabl. w pojemniku
100017836,05909990084807,Rp,30 tabl.
100017836,05909990084821,Rp,60 tabl.
100017836,05909990084838,Rp,100 tabl.
100017865,05909990236312,Rp,1 fiol. 1 ml
100017902,05909990236510,Rp,"1 fiol. 3,3 ml"
100017902,05909990236527,Rp,"1 fiol. 6,7 ml"
100018020,05909990358922,OTC,1 butelka 60 g
100018020,05909990358939,OTC,1 tuba 60 g
100018020,05909990358946,OTC,1 tuba 40 g
100018020,05909990358953,OTC,1 poj. 40 g
100018020,05909990358960,OTC,1 butelka 40 g
100018020,05909990358915,OTC,1 poj. 60 g
100018020,05909991092269,OTC,1 tuba 40 g
100018020,05909991092276,OTC,1 tuba 60 g
100018037,05909990260515,OTC,1 tuba 25 g
100018043,05909990278923,Rp,1 op. 30 g
100018043,05909990278916,Rp,1 op. 15 g
100018050,05909990004812,Rp,1 op. 25 g
100018066,05909990369911,Rp,1 op. 25 ml
100018066,05909990369928,Rp,1 op. 50 ml
100018066,05909990369935,Rp,1 op. 100 ml
100018095,05909990203918,OTC,1 tuba 30 g
100018095,05909990203925,OTC,1 op. 30 g
100018095,05909990667598,OTC,1 poj. 30 g
100018095,05909990203932,OTC,1 poj. 500 g
100018103,05909990256419,OTC,1 op. 35 g
100018155,05909990207718,Rp,10 fiol. 500 mg proszku
100018244,05909990328512,Rp,1 tuba 5 g
100018250,05909990328611,Rp,1 tuba 5 g
100018273,05909990227211,Rp,1 butelka 10 ml
100018340,05909990092314,Rp,1 butelka 10 ml
100018340,05909990220908,Rp,1 butelka 5 ml
100018356,05909990170418,Rp,20 tabl. w fiolce
100018356,05904374007861,Rp,20 tabl. w blistrze
100018362,05909990170517,Rp,20 tabl. w fiolce
100018362,05909990170524,Rp,250 tabl.
100018362,05904374007854,Rp,20 tabl. w blistrze
100018379,05909990655014,Rp,1 butelka 5 ml
100018385,05909990654918,Rp,1 op. 3 g
100018391,05909990303526,Rp,1 poj. 55 ml
100018391,05909990303519,Rp,1 poj. 30 ml
100018400,05909990002313,Rp,1 poj. 30 ml
100018416,05909990107711,Rp,10 amp. 2 ml
100018416,05909990107728,Rp,10 amp. 1 ml
100018416,03830044949907,Rp,5 amp. 1 ml
100018570,05909990359912,Rp,40 tabl.
100018600,05909990222216,Rp,21 tabl.
100018600,05909990222230,Rp,63 tabl.
100018600,05909990222223,Rp,42 tabl.
100018770,05909990169719,Rp,6 amp. 3 ml
100018787,05909990291717,Rp,30 tabl.
100018787,05909990291724,Rp,15 tabl.
100018793,05909990041114,Rp,6 tabl.
100018793,05909990041121,Rp,10 tabl.
100018793,05909990041138,Rp,20 tabl.
100018818,05909990243211,Rp,1 butelka 10 ml
100018818,05909990221868,Rp,5 ml
100018876,05909990071722,Lz,1 fiol. 100 ml
100018876,05909990071715,Lz,1 fiol. 50 ml
100018913,05909990009015,OTC,1 butelka 35 ml
100018913,05909990009022,OTC,1 op. 50 g
100018913,05909990009039,OTC,1 butelka 100 ml
100018988,05909990791910,Rpw,1 butelka 60 ml
100018988,05909990792016,Rpw,1 butelka 100 ml
100018988,05909990792023,Rpw,1 butelka 1000 ml
100019019,05909990320813,Rp,5 amp. 2 ml
100019048,05909990221516,Rp,30 tabl.
100019060,05909990012114,Rp,30 tabl.
100019108,05909990211418,Rp,1 butelka 15 g
100019261,05909990213214,Rp,30 tabl.
100019261,05909990213221,Rp,50 tabl.
100019261,05909990213238,Rp,100 tabl.
100019309,05909990228317,Rp,20 tabl.
100019309,05909990228324,Rp,60 draż.
100019309,05909990228331,Rp,250 draż.
100019315,05909990107810,Rp,20 tabl.
100019367,05909990170029,Lz,1 fiol. 50 ml
100019367,05909990170012,Lz,5 amp. 20 ml
100019367,05909990170036,Lz,1 amp.-strzyk. 50 ml
100019396,05909990294312,Rp,1 op. 15 g
100019396,05909990294329,Rp,1 op. 30 g
100019404,05909990294411,Rp,1 tuba 15 g
100019404,05909990294428,Rp,1 tuba 30 g
100019427,05909990672318,Rp,1 tuba 15 g
100019427,05909990672325,Rp,1 tuba 30 g
100019433,05909990167111,Rp,40 tabl.
100019456,05909990121618,Rp,1 amp. 1 ml
100019456,05909990121625,Rp,5 amp. 1 ml
100019516,05909990362615,Rp,1 tuba 15 g
100019516,05909990362622,Rp,1 tuba 30 g
100019522,05909990362516,Rp,1 butelka 30 ml
100019605,05909990020713,Rp,15 tabl.
100019605,05909990020720,Rp,30 tabl.
100019657,05909990021116,Rp,6 szt.
100019657,05909990695249,Rp,10 szt.
100019663,05909990025213,Rp,6 szt.
100019663,05909991454470,Rp,18 szt.
100019663,05909991472672,Rp,12 szt.
100019686,05909990023318,Rp,20 tabl.
100019717,05909990103812,Rp,1 fiol. 10 tabl.
100019752,05909990001712,Rp,100 tabl.
100019812,05909990163519,Rp,30 tabl.
100019829,05909990033911,Rp,20 tabl.
100019829,05909990421909,Rp,30 tabl.
100019870,05909990333110,Rp,60 tabl.
100019870,05909990333127,Rp,100 tabl.
100019901,05909990330812,Lz,1 fiol.  proszku
100019918,05909990628674,Lz,1 fiol.  proszku
100019918,05909990285112,Lz,25 fiol.  proszku
100020005,05909990033713,Rp,50 tabl.
100020005,05909991423964,Rp,100 tabl.
100020028,05909990354610,Rpw,10 amp. 1 ml
100020028,05909990354627,Rpw,10 amp. 2 ml
100020086,05909990001613,Rp,100 tabl.
100020117,05909990185627,OTC,30 tabl.
100020117,05909990185634,OTC,60 tabl.
100020117,05909990185610,OTC,72 tabl.
100020123,05909990185719,OTC,100 tabl.
100020123,05909990185726,OTC,30 tabl.
100020123,05909990185733,OTC,60 tabl.
100020146,05909990704910,OTC,12 tabl. (2 x 6)
100020146,05909990786077,OTC,2 tabl.
100020146,05909990786084,OTC,4 tabl.
100020146,05909990636990,OTC,12 tabl. (1 x 12)
100020146,05909990689279,OTC,6 tabl.
100020146,05907377139287,OTC,8 tabl.
100020146,05907377139294,OTC,10 tabl.
100020347,05909990125418,Lz,10 amp. 5 ml
100020353,05909990111718,Lz,10 amp. 5 ml
100020360,05909990156511,Rp,50 tabl.
100020459,05909990094318,Rp,100 tabl.
100020471,05909990094219,Rp,10 tabl.
100020519,05909990054916,Rp,30 kaps.
100020519,05909990422104,Rp,30 kaps.
100020525,05909990055012,Rp,30 kaps.
100020525,05909990422135,Rp,30 kaps.
100020608,05909990076215,Lz,1 fiol. 5 ml
100020608,05909990076222,Lz,10 fiol. 5 ml
100020608,05909990084289,Lz,10 amp. 5 ml
100020614,05909990072316,Rp,10 kaps.
100020778,05909990063215,Rp,20 tabl.
100020784,05909990328314,Rp,20 tabl.
100020790,05909990063314,Rp,20 tabl.
